site=google.com,rank=1,r_time=0.004239191908467739,r_time_eq2=0.0000050773768327569016,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=www.google.com,rank=2,r_time=0.004256844193636031,r_time_eq2=6.362094264165952e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=microsoft.com,rank=3,r_time=0.004274028509933069,r_time_eq2=0.000001275817270923034,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=data.microsoft.com,rank=4,r_time=0.004290541392452777,r_time_eq2=0.000001279325768089071,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=events.data.microsoft.com,rank=5,r_time=0.004308010172729562,r_time_eq2=6.419582337292368e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=live.com,rank=6,r_time=0.004330974069250869,r_time_eq2=6.480581194756312e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=windowsupdate.com,rank=7,r_time=0.004353562961669212,r_time_eq2=6.509210108706549e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=ctldl.windowsupdate.com,rank=8,r_time=0.00437668142203424,r_time_eq2=0.0000013054076343287892,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=safebrowsing.googleapis.com,rank=9,r_time=0.0044031609759912415,r_time_eq2=0.000001311271209524492,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=apple.com,rank=10,r_time=0.004425688937243553,r_time_eq2=6.576418539811039e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=netflix.com,rank=11,r_time=0.004450218129723816,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=microsoftonline.com,rank=12,r_time=0.004472198047410299,r_time_eq2=6.618669456289248e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=doubleclick.net,rank=13,r_time=0.004495339960269812,r_time_eq2=6.643584681328966e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=login.microsoftonline.com,rank=14,r_time=0.004519366071246344,r_time_eq2=6.691216767487442e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=clientservices.googleapis.com,rank=15,r_time=0.004544322445847212,r_time_eq2=0.0000013507466402727838,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=g.doubleclick.net,rank=16,r_time=0.004570245390455432,r_time_eq2=6.938587543680204e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=bing.com,rank=17,r_time=0.004595618855553566,r_time_eq2=0.0000014258322773185262,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=facebook.com,rank=18,r_time=0.004620625760105223,r_time_eq2=7.174190128762878e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=googleusercontent.com,rank=19,r_time=0.004648122594093336,r_time_eq2=7.219405808624853e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=amazonaws.com,rank=20,r_time=0.00467544411700332,r_time_eq2=7.238238868573061e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=officeapps.live.com,rank=21,r_time=0.0047049713773351255,r_time_eq2=7.258424015424492e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=cloud.netflix.com,rank=22,r_time=0.004729474608284393,r_time_eq2=7.277456111754677e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=prod.cloud.netflix.com,rank=23,r_time=0.004760340244600853,r_time_eq2=7.299405744891497e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=office.com,rank=24,r_time=0.00479560428016262,r_time_eq2=0.0000014636793120416164,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=update.googleapis.com,rank=25,r_time=0.0048266678899036375,r_time_eq2=7.33859024654366e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=ftl.netflix.com,rank=26,r_time=0.0048645968521591355,r_time_eq2=0.0000014724975663842956,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=prod.ftl.netflix.com,rank=27,r_time=0.004898115079646778,r_time_eq2=0.0000014768741517227363,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=settings-win.data.microsoft.com,rank=28,r_time=0.004929775928756242,r_time_eq2=7.416083986648986e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=www.googleapis.com,rank=29,r_time=0.004961403609515192,r_time_eq2=7.542163231484446e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=nrdp.prod.cloud.netflix.com,rank=30,r_time=0.004995703949153357,r_time_eq2=0.0000015279603264023143,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=google-analytics.com,rank=31,r_time=0.005030639983500909,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=play.google.com,rank=32,r_time=0.005070595637302401,r_time_eq2=7.749051233891238e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=icloud.com,rank=33,r_time=0.005103534522005838,r_time_eq2=7.769750805032261e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=itunes.apple.com,rank=34,r_time=0.005140930449688461,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=skype.com,rank=35,r_time=0.005177203767167786,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=self.events.data.microsoft.com,rank=36,r_time=0.00521591128847398,r_time_eq2=0.0000023778223875147863,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=www.google-analytics.com,rank=37,r_time=0.005252108136261256,r_time_eq2=0.0000016020178024744122,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=office365.com,rank=38,r_time=0.005286521106296626,r_time_eq2=8.242070569867348e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=googleads.g.doubleclick.net,rank=39,r_time=0.005324582824007267,r_time_eq2=8.575420268647647e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=ls.apple.com,rank=40,r_time=0.005365121271463211,r_time_eq2=8.736328424128167e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=lencr.org,rank=41,r_time=0.005407333855679735,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=com.akadns.net,rank=42,r_time=0.005450906597916342,r_time_eq2=8.788669813621783e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=mp.microsoft.com,rank=43,r_time=0.0055036903784323995,r_time_eq2=8.821604618773528e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=v10.events.data.microsoft.com,rank=44,r_time=0.005557612317172809,r_time_eq2=0.000002662492780750611,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=apple-dns.net,rank=45,r_time=0.005609802205943257,r_time_eq2=8.915535480573339e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=nrdp-ipv6.prod.ftl.netflix.com,rank=46,r_time=0.005669841111279559,r_time_eq2=8.948287638944215e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=outlook.office365.com,rank=47,r_time=0.005719990294100485,r_time_eq2=8.97965425232472e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=fonts.googleapis.com,rank=48,r_time=0.005767528787423625,r_time_eq2=9.029071238771335e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=teams.microsoft.com,rank=49,r_time=0.005840869839523896,r_time_eq2=9.058272688220105e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=netflix.net,rank=50,r_time=0.005899410088130969,r_time_eq2=9.098604625148772e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=partner.netflix.net,rank=51,r_time=0.005967526437313101,r_time_eq2=9.134775700562385e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=prod.partner.netflix.net,rank=52,r_time=0.006043796804385701,r_time_eq2=9.176120069149171e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=fe.apple-dns.net,rank=53,r_time=0.006114541023324183,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=preapp.prod.partner.netflix.net,rank=54,r_time=0.006239431458960376,r_time_eq2=0.0000018515596821592632,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=prod.netflix.com,rank=55,r_time=0.006306938064171173,r_time_eq2=9.365319838611822e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=push.prod.netflix.com,rank=56,r_time=0.006370348921193066,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=mtalk.google.com,rank=57,r_time=0.006430813474861296,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=aaplimg.com,rank=58,r_time=0.006496676399973902,r_time_eq2=9.4980955236117e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=youtube.com,rank=59,r_time=0.0065676769915903755,r_time_eq2=9.53089283977627e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=gateway.icloud.com,rank=60,r_time=0.006641970617374997,r_time_eq2=9.564694987105636e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=digicert.com,rank=61,r_time=0.006723030000349742,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=msn.com,rank=62,r_time=0.006805678879257783,r_time_eq2=9.634750012396275e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=googletagmanager.com,rank=63,r_time=0.006893032191100204,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=www.googletagmanager.com,rank=64,r_time=0.006985323940135097,r_time_eq2=9.824358771668275e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=nexusrules.officeapps.live.com,rank=65,r_time=0.007076251822864123,r_time_eq2=9.88735673013875e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=gateway.fe.apple-dns.net,rank=66,r_time=0.0071497535123190795,r_time_eq2=9.929509177297843e-7,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=office.net,rank=67,r_time=0.007235927983184822,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=g.aaplimg.com,rank=68,r_time=0.007328349859108944,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=clients4.google.com,rank=69,r_time=0.007435760949494387,r_time_eq2=0.0000010412197312860955,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=optimizationguide-pa.googleapis.com,rank=70,r_time=0.007533325090206909,r_time_eq2=0.000009550377379232385,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=init.itunes.apple.com,rank=71,r_time=0.0076426809786116325,r_time_eq2=0.0000010717768508190865,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=www.bing.com,rank=72,r_time=0.007754267601182351,r_time_eq2=0.0000032356800218472037,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=login.live.com,rank=73,r_time=0.007860838887568278,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=edge.microsoft.com,rank=74,r_time=0.007959293342763636,r_time_eq2=0.0000011047054232572645,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=lh3.googleusercontent.com,rank=75,r_time=0.008083671885829473,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=config.teams.microsoft.com,rank=76,r_time=0.008753700989604573,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=play.googleapis.com,rank=77,r_time=0.00891071254681762,r_time_eq2=0.000001125892843414893,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=dsp.mp.microsoft.com,rank=78,r_time=0.00910842732593877,r_time_eq2=0.000001131489615232027,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=c.lencr.org,rank=79,r_time=0.00928430770054531,r_time_eq2=0.0000022730466814401377,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=content-autofill.googleapis.com,rank=80,r_time=0.009436138807239763,r_time_eq2=0.000001141205064821753,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=x1.c.lencr.org,rank=81,r_time=0.009634304316926143,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=substrate.office.com,rank=82,r_time=0.009805480595985303,r_time_eq2=0.0000011510861513286743,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=do.dsp.mp.microsoft.com,rank=83,r_time=0.009958150298801406,r_time_eq2=0.000001156288982577837,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=prod.do.dsp.mp.microsoft.com,rank=84,r_time=0.010132282158873983,r_time_eq2=0.0000011617603667164106,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=push.apple.com,rank=85,r_time=0.010300505864874325,r_time_eq2=0.000001172877509630243,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=time.apple.com,rank=86,r_time=0.010455269642332827,r_time_eq2=0.000001181353127332724,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=outlook.office.com,rank=87,r_time=0.01062377873405726,r_time_eq2=0.0000023805433614709405,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=edge.skype.com,rank=88,r_time=0.01081057603806144,r_time_eq2=0.0000011980858650317043,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=config.edge.skype.com,rank=89,r_time=0.011037697123910388,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=dsce9.akamaiedge.net,rank=90,r_time=0.011234860324021248,r_time_eq2=0.0000012114314736273337,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=accounts.google.com,rank=91,r_time=0.011463927022680655,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=www.youtube.com,rank=92,r_time=0.011702938378476212,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=opendns.com,rank=93,r_time=0.012009158240875936,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=adservice.google.com,rank=94,r_time=0.012398780352171622,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=ocsp.digicert.com,rank=95,r_time=0.012678657624019731,r_time_eq2=0.0000012853557394793163,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=graph.microsoft.com,rank=96,r_time=0.012966616157235253,r_time_eq2=0.0000012917514445452278,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=googlesyndication.com,rank=97,r_time=0.013316047504223006,r_time_eq2=0.000002602408889136803,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=app-measurement.com,rank=98,r_time=0.013697306308457906,r_time_eq2=0.0000013091648559205673,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=bag.itunes.apple.com,rank=99,r_time=0.01404695257041091,r_time_eq2=0.0000013178011190036995,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=windows.net,rank=100,r_time=0.01442587681895212,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=e673.dsce9.akamaiedge.net,rank=101,r_time=0.014856706919756492,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=stats.g.doubleclick.net,rank=102,r_time=0.015315766211622535,r_time_eq2=0.000001353627366187713,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=yahoo.com,rank=103,r_time=0.015824917130228218,r_time_eq2=0.0000027242843676148757,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=ytimg.com,rank=104,r_time=0.016396840661601103,r_time_eq2=0.000004108014755451632,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=i.ytimg.com,rank=105,r_time=0.017036689528003416,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=teams.events.data.microsoft.com,rank=106,r_time=0.0176421010774436,r_time_eq2=0.000012464510956919854,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=sharepoint.com,rank=107,r_time=0.018369034901419685,r_time_eq2=0.0000013933266314395894,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=time.g.aaplimg.com,rank=108,r_time=0.019400956264937156,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=pagead2.googlesyndication.com,rank=109,r_time=0.020548352054660372,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=cdn.office.net,rank=110,r_time=0.021710550107461122,r_time_eq2=0.0000014205478462172929,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=www.facebook.com,rank=111,r_time=0.023153079873458028,r_time_eq2=0.00000143214203770208,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=ichnaea.netflix.com,rank=112,r_time=0.024417118901927513,r_time_eq2=0.0000028973738510185556,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=graph.facebook.com,rank=113,r_time=0.025930678728308898,r_time_eq2=0.000002946728582919743,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=pki.goog,rank=114,r_time=0.027867518344711007,r_time_eq2=0.0000015040991780648322,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=smartscreen.microsoft.com,rank=115,r_time=0.03074151671242499,r_time_eq2=0.0000015266015396322863,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=presence.teams.microsoft.com,rank=116,r_time=0.0327496622173362,r_time_eq2=0.0000031102903565051097,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=clients6.google.com,rank=117,r_time=0.034613349433751404,r_time_eq2=0.0000015642604924368497,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=roaming.officeapps.live.com,rank=118,r_time=0.03704073409935437,r_time_eq2=0.000003146703478479327,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=ocsp.pki.goog,rank=119,r_time=0.039867550961766945,r_time_eq2=0.0000015892319062595422,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=ecs.office.com,rank=120,r_time=0.04358346271464214,r_time_eq2=0.000001611411916282296,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=business.bing.com,rank=121,r_time=0.047555022197841024,r_time_eq2=0.0000032437083740851226,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=weather-data.apple.com,rank=122,r_time=0.051943193097550217,r_time_eq2=0.0000032658724237576586,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=windows.com,rank=123,r_time=0.05687968562738899,r_time_eq2=0.0000016471976743892998,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=amazon.com,rank=124,r_time=0.06520398610664437,r_time_eq2=0.0000016625911116832558,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=apis.google.com,rank=125,r_time=0.07585489147005106,r_time_eq2=0.0000016743272781890038,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=outlook.com,rank=126,r_time=0.192101460308143,r_time_eq2=0.00004255133327634361,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=msedge.net,rank=127,r_time=0.16452684767379244,r_time_eq2=0.00004414427839739313,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=cloudflare.com,rank=128,r_time=0.1595546582396101,r_time_eq2=0.00003477899135849477,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=measure.office.com,rank=129,r_time=0.21216587836215892,r_time_eq2=0.000032444321696318465,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=mobile.events.data.microsoft.com,rank=130,r_time=0.229228579250538,r_time_eq2=0.000025458905230293528,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=fp.measure.office.com,rank=131,r_time=0.2619449580598326,r_time_eq2=0.00005214577936863649,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=configuration.ls.apple.com,rank=132,r_time=0.4031166145896056,r_time_eq2=0.00006759499381963026,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=gsp-ssl.ls.apple.com,rank=133,r_time=0.6429637777496658,r_time_eq2=0,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=api.msn.com,rank=134,r_time=0.4144461891573854,r_time_eq2=0.00007536933513507848,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=core.windows.net,rank=135,r_time=0.1895826440508118,r_time_eq2=0.00007643217323835892,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=fbcdn.net,rank=136,r_time=0.1709097017538299,r_time_eq2=0.000024968174041069485,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=assets.msn.com,rank=137,r_time=0.21317446734053414,r_time_eq2=0.000037891663192415054,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=ess.apple.com,rank=138,r_time=0.13371137927249485,r_time_eq2=0.00003662865401736183,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=iphone-ld.apple.com,rank=139,r_time=0.4831965058489874,r_time_eq2=0.000041471419506365006,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=tpc.googlesyndication.com,rank=140,r_time=0.4407075951431772,r_time_eq2=0.00003868622919893475,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=blob.core.windows.net,rank=141,r_time=0.24999120987649046,r_time_eq2=0.00004438527911723319,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=aria.microsoft.com,rank=142,r_time=0.2080704521554317,r_time_eq2=0.00002652520791817972,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=pipe.aria.microsoft.com,rank=143,r_time=0.41666468504828635,r_time_eq2=0.000025945057170211446,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=googleadservices.com,rank=144,r_time=0.41557202931211934,r_time_eq2=0.0000321615906639276,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=ocsp2.apple.com,rank=145,r_time=0.253580476057594,r_time_eq2=0.00003593762447225646,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=gvt2.com,rank=146,r_time=0.15878888184708798,r_time_eq2=0.000028082008944764715,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=upload.fp.measure.office.com,rank=147,r_time=0.3891571754139553,r_time_eq2=0.00004014936919398005,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=storage.live.com,rank=148,r_time=0.24181323489530043,r_time_eq2=0.000059989778394112056,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=mesu.apple.com,rank=149,r_time=0.25466997161717336,r_time_eq2=0.00002868289176645632,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
site=googlevideo.com,rank=150,r_time=0.11699036749133479,r_time_eq2=0.00003396509539150309,case=0,label=fg,r_bg=0.2164875098451698,r_np=1.1571678044064428
